decision_id,relationship_id,context_space_id,context_rule_ids_json,previous_validation_status,new_validation_status,previous_strategy_eligibility,new_strategy_eligibility,strategy_lane,decision_reason,evidence_summary,schema_version,ingested_ts_ms,market_id_a,market_id_b,question_a,question_b,relationship_type,relationship_subtype,relationship_family
88064ca6dc1d694a23ed5a975fed004c,d6b7e9ccd5f194edc1dbaf107b3b87c2,same_reference_clock_before_gta_vi,"[""same_reference_not_tradeable_v1""]",rejected,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,shared_reference_not_tradeable:pending:0.90,1,1778587447792,540819,540844,Will Jesus Christ return before GTA VI?,Will bitcoin hit $1m before GTA VI?,rejected,same_reference_clock_only,
fa84a47649cd6ee3dc9c72026a9d39e7,e02bbc12cf27e2f1c7892aeaf4730cdf,same_reference_clock_before_gta_vi,"[""same_reference_not_tradeable_v1""]",rejected,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,shared_reference_not_tradeable:pending:0.90,1,1778587447790,540819,540820,Will Jesus Christ return before GTA VI?,Trump out as President before GTA VI?,rejected,same_reference_clock_only,
9049c83448a052911d725dbd0a3ccb9d,eb2787e350b8e0294d593c91947117e4,same_reference_clock_before_gta_vi,"[""same_reference_not_tradeable_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,shared_reference_not_tradeable:pending:0.90,1,1778587447587,540843,573647,Will China invades Taiwan before GTA VI?,Will GPT-6 be released before GTA VI?,same_reference_clock,same_reference_clock_only,temporal
561072455b8543d6e3736b569c0b41af,0757dba0a05e54599e481c229b5c61cf,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447602,561242,561976,Will Tulsi Gabbard win the 2028 US Presidential Election?,Will Tulsi Gabbard win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
0c8b3089815b1d1df0ef0dc30d6bc2d3,1c302d09aad4deb9ff7250e3c822df1d,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447601,561238,561977,Will Glenn Youngkin win the 2028 US Presidential Election?,Will Glenn Youngkin win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
9bf22e90b68ffd77af505a3f23eb9c55,2d911c0905127bffd7fd430f4b610760,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447601,559654,561232,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,Will Pete Buttigieg win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
faa42f395193862ace9295d7728ad527,2de26bc261398987df16efb1545e1843,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447604,561264,562008,Will Pete Hegseth win the 2028 US Presidential Election?,Will Pete Hegseth win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
851d68a001ff5fdafb61eceb127aea5a,3aae3cb1b2ec3730bfac0f54ce120dc9,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447620,561254,562003,Will Kim Kardashian win the 2028 US Presidential Election?,Will Kim Kardashian win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
66f1b38ee975dd24d71ad23953daa980,3c4c4d4734389fadaed96d4f40e0c654,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447592,561250,561990,Will Elon Musk win the 2028 US Presidential Election?,Will Elon Musk win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
44b0239ee946fa9a3ee1956a6045e352,3d634456c3026c071a0457c05dc4f462,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447609,561253,561996,Will Tucker Carlson win the 2028 US Presidential Election?,Will Tucker Carlson win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
c7a619615453cc9eeebc795bba2020b4,418590bdf1fce3b701b0dbf876edeb79,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447605,559652,561230,Will Gavin Newsom win the 2028 Democratic presidential nomination?,Will Gavin Newsom win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
675f6a6ed64ebeec19289487644bcd72,4ceb6c57b9a9908fcbbbe636c2b57b9d,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447594,559658,561239,Will Kamala Harris win the 2028 Democratic presidential nomination?,Will Kamala Harris win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
7d982809e2734d7e685c162228d543ab,55c2d8572e14422eb9d47ccfd590a2e7,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447606,559659,561236,Will Gretchen Whitmer win the 2028 Democratic presidential nomination?,Will Gretchen Whitmer win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
1fadd6fb95509aef897a631e3989702a,5b9170e0c89e0e7ad7bb127a5796d918,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447600,559666,561247,Will Tim Walz win the 2028 Democratic presidential nomination?,Will Tim Walz win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
78a872484705ac340de1c74107476217,671c63a001cfdfe037255346d48f4dd6,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447596,559660,561237,Will Andy Beshear win the 2028 Democratic presidential nomination?,Will Andy Beshear win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
ade05fccd411b0915a6202269163d7ae,67702d888fa0ce85614d831561f2d55b,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447596,559653,561231,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,Will Alexandria Ocasio-Cortez win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
9b036f226133012ce2dc77e8f31883cb,7b13eefd6d90d2688ac31722ff8efe17,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447599,561260,562005,Will Thomas Massie win the 2028 US Presidential Election?,Will Thomas Massie win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
f545b9b43ea281c978f9334c0d66ab37,81bc17f1290a94cdc67b3f9e0af9ecea,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447604,561255,561998,Will Ivanka Trump win the 2028 US Presidential Election?,Will Ivanka Trump win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
48312a845864a74f8306501920431880,8b937b1b819dbf225c72414c3b5653d9,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447594,559686,561252,Will Dwayne 'The Rock' Johnson win the 2028 Democratic presidential nomination?,Will Dwayne 'The Rock' Johnson win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
1280508b6e6cf0f147f957a937f7575d,8cd78a1977f5200ff342e072bdd6bf15,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447595,559667,561257,Will Michelle Obama win the 2028 Democratic presidential nomination?,Will Michelle Obama win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
8b2f14c66d78dec8b45d05dc60a162b7,9003ce2e15bbe67795cee885e20fcca1,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447586,559661,561261,Will Jon Ossoff win the 2028 Democratic presidential nomination?,Will Jon Ossoff win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
0ff08d36276b7404b4d6f74c501fff86,9814f0b1f2c1e137cdd0f01081c9d79d,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447598,561248,561981,Will Vivek Ramaswamy win the 2028 US Presidential Election?,Will Vivek Ramaswamy win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
37c21c4388fd2554b993b162d61ad92f,a32d8d6605c4ff9fc8381752bb637f2e,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447601,559655,561233,Will Josh Shapiro win the 2028 Democratic presidential nomination?,Will Josh Shapiro win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
413ae57898f6c7fea4566dfa3d8ea3f6,afbb888cff6a11db64add1dcbd907460,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447607,561263,562006,Will Eric Trump win the 2028 US Presidential Election?,Will Eric Trump win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
cff54c4a15e69aa849b15ef94b887a31,c16c87976c39bf32c46a238058a19da0,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447607,561243,561973,Will Donald Trump win the 2028 US Presidential Election?,Will Donald Trump win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
8286de02bc1cf3c36d343528cd476b07,c30a8da72e76b3fbb882e493f3e647a9,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447610,559656,561235,Will Wes Moore win the 2028 Democratic presidential nomination?,Will Wes Moore win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
71d8fd5164d420a4781b218192e051ad,ce1403a76b3c8a70b5e36e97d0a18741,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447589,561234,561975,Will Marco Rubio win the 2028 US Presidential Election?,Will Marco Rubio win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
f3a599847633d6dd654d4fb871a4efb9,cec0db338843fe1406f15edb794b2acd,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447605,561246,561979,Will Ron DeSantis win the 2028 US Presidential Election?,Will Ron DeSantis win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
8b07a5dfb034c63aa212be5419543068,d1665f8688af505f6969f6abefb096d6,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447601,559694,561259,Will Ro Khanna win the 2028 Democratic presidential nomination?,Will Ro Khanna win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
8e4229fd63d401d26c5439ed4bbe65b1,d6f3e0670c0e7765406d5af2709303ed,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447593,561245,561980,Will Nikki Haley win the 2028 US Presidential Election?,Will Nikki Haley win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
302b35c29a1ebec209cce171078857b3,d83ea6ad30dbdbf28a07297bbba46ff2,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447585,559695,561262,Will James Talarico win the 2028 Democratic presidential nomination?,Will James Talarico win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
7eea9650d83e98e0b46074102a77afa1,e5267754e49a11237e3cd6f4d4a5eda2,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447595,559671,561256,Will Zohran Mamdani win the 2028 Democratic presidential nomination?,Will Zohran Mamdani win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
d412ce7e8a812c7bdadcde57a1e53c3a,e602b8cb88b133424c34496b91dcd2b7,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447606,561249,561983,Will Greg Abbott win the 2028 US Presidential Election?,Will Greg Abbott win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
e51a2ec5d851f4adce10838aa1139a34,eafa282f1fe3c2034c6e7000af2a36f1,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447591,561244,561978,Will Donald Trump Jr. win the 2028 US Presidential Election?,Will Donald Trump Jr. win the 2028 Republican presidential nomination?,rejected,nomination_to_general_dependency,
a88884167b1d279909dea2fe5eac9ae5,eb3a5dbeda50cda3d8ebb7efb0ec27ac,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447592,559681,561251,Will LeBron James win the 2028 Democratic presidential nomination?,Will LeBron James win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
66ccea2adf5d51660246201121636292,f91baba31c7cbd931f2ad3a8ce640780,us_2028_presidential_nomination_general,"[""us_nomination_general_not_deterministic_v1""]",needs_manual_review,needs_manual_review,ineligible,ineligible,analysis_only,context rule explicitly keeps this relationship analysis-only,nomination_general_not_deterministic:pending:0.90,1,1778587447609,559690,561254,Will Kim Kardashian win the 2028 Democratic presidential nomination?,Will Kim Kardashian win the 2028 US Presidential Election?,rejected,nomination_to_general_dependency,
